,label,tweet
7149,fear,Saya merasa sangat tidak yakin bahwa seni yang saya ciptakan dan merek pribadi saya dari kehidupan kreatif adalah apa yang saya di sini untuk berkontribusi
7150,fear,Saya merasa sangat tidak yakin dengan masa depan saya
7151,fear,Saya merasa sangat tidak yakin khawatir akan keadaan orang ini perubahan lingkungan
7152,fear,Saya merasa sangat tidak yakin tentang dekade ke depan
7153,fear,Saya merasa sangat tidak yakin tentang segalanya saat ini
7154,fear,Saya merasa saya benar-benar milik dan saya tidak merasa malu dan takut lagi
7155,fear,Saya merasa saya memakai apa yang saya kenakan untuk menunjukkan kepada gadis-gadis lain di sekolah saya yang pemalu dalam hal mode bahwa Anda tidak akan terlihat aneh jika Anda berjalan-jalan dengan kepala terangkat tinggi
7156,fear,Saya merasa saya tidak akan pernah lepas dari sesuatu yang menarik perhatian ke dahi saya ketika tertekan karena saya membayangkan usia tua akan mengubah kerutan menjadi keriput permanen
7157,fear,Saya merasa sedih dan khawatir dan marah bahwa saya menderita vertigo dan itu membuat saya merasa tidak pasti
7158,fear,"Saya merasa sedih untuk sebuah keluarga yang diserang, diperkosa dan dibunuh secara sistematis oleh Anda"
7159,fear,Saya merasa sedikit aneh
7160,fear,"Saya merasa sedikit aneh ketika saya membandingkan angka tua yang besar ini dengan betapa mudanya rasa tidak aman, kekanak-kanakan, main-main, konyol yang saya rasakan di dalam"
7161,fear,Saya merasa sedikit aneh mengejar mereka karena saya sangat kecewa dengan merek secara keseluruhan
7162,fear,"Saya merasa sedikit bingung tentang masa depan reproduksi saya, apakah saya ingin bayi lagi jauh di lubuk hati"
7163,fear,Saya merasa sedikit cemas akhir-akhir ini sejauh hubungan saya atau kekurangannya dengan beberapa lingkungan dan beberapa simpatisan pergi sehingga saya bersemangat untuk dapat merenungkan itu di bait suci dan melihat apakah saya dapat membuat rencana dengan bantuan Tuhan
7164,fear,Saya merasa sedikit cemas tentang hal itu
7165,fear,Saya merasa sedikit gelisah akhir-akhir ini
7166,fear,Saya merasa sedikit gemetar dan menyebutnya sehari dengan sepeda kecil
7167,fear,Saya merasa sedikit gemetar dan sakit kepala
7168,fear,Saya merasa sedikit goyah dan sedikit di luar pusat tetapi saya pikir sebagian besar mengkhawatirkan hal-hal di luar kendali saya
7169,fear,Saya merasa sedikit goyah di malam hari akhir-akhir ini saya terbangun dengan ini
7170,fear,Saya merasa sedikit gugup dan cemas tetapi tidak pernah menebak-nebak keputusan saya
7171,fear,Saya merasa sedikit kewalahan
7172,fear,"Saya merasa sedikit kewalahan dengan merajut Natal terutama sejak saya mulai menjahit silang dan itu mengambil setengah waktu luang saya, saya pergi berbelanja ide hari ini dan saya mulai merasa sedikit lebih baik tentang situasinya"
7173,fear,Saya merasa sedikit khawatir
7174,fear,Saya merasa sedikit khawatir tentang hal itu karena saya tidak tahu apakah kartu catatan kecil saya akan menonjol dari massa bakat di Etsy
7175,fear,Saya merasa sedikit khawatir tentang memasuki babak baru lagi dan harus membuktikan diri lagi
7176,fear,Saya merasa sedikit khawatir tentang membawa jumlah sebesar ini tanpa perlindungan apa pun
7177,fear,Saya merasa sedikit khawatir tentang ujian CRsaya besok yang memiliki bobot besar dan kuat tetapi tidak sampai pada titik di mana saya berkeringat ember atau meraih pisau cukur
7178,fear,Saya merasa sedikit kurang takut tentang hal itu
7179,fear,Saya merasa sedikit kurang terhambat di kelas malam ini
7180,fear,Saya merasa sedikit malu tentang hal itu
7181,fear,Saya merasa sedikit panik baru-baru ini karena mussaya panas kami bersama terbang begitu cepat
7182,fear,Saya merasa sedikit paranoid sehingga saya mungkin lupa apa yang saya pelajari
7183,fear,Saya merasa sedikit skeptis bahwa itu akan tiba tepat waktu situasinya tidak membaik oleh fakta bahwa meskipun berbagai pengaturan partai yang sempurna mencari di FFXI tidak ada yang repot-repot mengaturnya termasuk saya tapi duh saya malas
7184,fear,Saya merasa sedikit skeptis hari ini
7185,fear,Saya merasa sedikit skeptis tetapi apa yang harus saya hilangkan
7186,fear,Saya merasa sedikit takut bahwa dia mungkin merasa stres karena minum begitu banyak
7187,fear,Saya merasa sedikit takut pada Islam
7188,fear,Saya merasa sedikit tegang karena saya harus benar-benar sadar dan berhati-hati tentang segala sesuatu yang terjadi
7189,fear,Saya merasa sedikit terguncang
7190,fear,Saya merasa sedikit terguncang
7191,fear,Saya merasa sedikit terguncang pada titik ini
7192,fear,Saya merasa sedikit terintimidasi
7193,fear,Saya merasa sedikit terintimidasi dan kewalahan
7194,fear,Saya merasa sedikit terintimidasi oleh para pembalap di Central Park sekarang dan saya tidak ingin pergi
7195,fear,Saya merasa sedikit tersiksa sekarang
7196,fear,Saya merasa sedikit tertekan dan harga diri saya menolak saya hanya menunggu Peregrinos berikutnya berjalan melewati dan membantu saya
7197,fear,Saya merasa sedikit tertekan karena hanya ada sedikit waktu tersisa untuk dua buku
7198,fear,Saya merasa sedikit tidak yakin karena saya menunggu kabar dari induk semang saya untuk mengkonfirmasi tanggal dan menerima kontrak saya
7199,fear,Saya merasa sedikit tidak yakin tentang beberapa dari ini saya akan mencobanya pula
7200,fear,Saya merasa sedikit tidak yakin tentang keterampilan saya di arena pesta ulang tahun
7201,fear,Saya merasa sedikit tidak yakin tentang struktur portofolio validasi ulang
7202,fear,"Saya merasa sekarang sangat tidak nyaman dengan mereka semua, saya kira adalah saya"
7203,fear,Saya merasa semua gelisah dan murung dan ingin menginginkan keinginan
7204,fear,Saya merasa semua terguncang dan saya menunggu hal-hal untuk menyelesaikan
7205,fear,Saya merasa seolah-olah bola salju saya sendiri sedang terguncang dan saya masih terbang di udara
7206,fear,Saya merasa seperti anak berusia satu tahun yang bingung yang tidak memiliki kendali
7207,fear,Saya merasa seperti anak kecil yang ketakutan lebih dari yang bisa diketahui siapa pun
7208,fear,Saya merasa seperti banyak orang terintimidasi oleh bulu mata palsu karena sepertinya proses yang sebagian besar tidak perlu selama rutinitas makeup Anda
7209,fear,Saya merasa seperti berada dalam limbo aneh antara masa kanak-kanak dan dewasa
7210,fear,Saya merasa seperti berada dalam perlombaan panik dengan jam dan saya tidak tahu mengapa
7211,fear,Saya merasa seperti berlari berputar-putar dan saya ketakutan
7212,fear,Saya merasa seperti bola salju yang telah terguncang dan saya masih menunggu debu mengendap
7213,fear,Saya merasa seperti dalam beberapa hal saya mungkin tidak menempatkan diri saya dalam posisi rentan cukup dan mendorong batas-batasnya
7214,fear,Saya merasa seperti debu dalam diri saya telah terguncang dan masih belum mengendap
7215,fear,Saya merasa seperti dengan menjadi sangat pemalu saya telah kehilangan banyak kesempatan untuk membuat koneksi dengan orang-orang yang saya telah berharap id membuat koneksi dengan
7216,fear,"Saya merasa seperti dia takut akan hal yang baik dan menyabotase sekarang dan mungkin jika saya memberinya ruang, neraka kembali, tetapi saya merasa dia memiliki begitu banyak ruang dan masih belum merasa cukup"
7217,fear,Saya merasa seperti diserang oleh landak titanium
7218,fear,Saya merasa seperti flagellating diri saya seperti pendeta albino aneh di Angels and Demons setiap kali saya melihat wajahnya
7219,fear,Saya merasa seperti gangguan paranoid ketika pada kenyataannya dia akan berbicara dengan siapa pun seperti itu
7220,fear,Saya merasa seperti hal yang paling membuat saya gugup adalah memiliki dua anak
7221,fear,Saya merasa seperti ini sebelum saya merasa agak enggan apakah saya harus pergi ke Bishan untuk menjemput pacar saya
7222,fear,Saya merasa seperti kami menyiksanya sepanjang waktu
7223,fear,Saya merasa seperti kebanyakan desainer menghindar dari menggunakan warna di dapur jadi saya suka bagaimana Julia memasukkan percikan oranye biru dan hijau cerah di seluruh ruang
7224,fear,"Saya merasa seperti kita ditekan untuk menjadi muda, cantik, kurus dan tergantung pada tren, memiliki gadis-gadis yang diremajakan atau implan pantat;"
7225,fear,Saya merasa seperti korban paranoid dari sistem karena takut akan sesuatu yang berkeliaran di kedalaman
7226,fear,Saya merasa seperti orang idiot karena mencari banyak kunci yang tidak ada di sana dan saya menjadi panik tentang Nick yang tidak membiarkan saya masuk karena melupakan kunci saya
7227,fear,Saya merasa seperti orang yang menyiksa seseorang karena saya suka melihat para penggemar bingung dan malu pada saat yang sama
7228,fear,Saya merasa seperti orang-orang tampaknya terintimidasi oleh saya atau blog ini
7229,fear,Saya merasa seperti pada saat-saat seperti ini ketika hal-hal tampak sedikit lebih tidak pasti bahwa saya lebih bersyukur kepada Tuhan untuk hal-hal kecil
7230,fear,Saya merasa seperti paman aneh seseorang yang mencoba memecahkan kebekuan di sebuah pesta dengan menunjukkan bakat luar biasa ini dengan berpikir bahwa para tamu akan terkesan tetapi pada gilirannya hanya membuat segalanya seratus kali lebih canggung
7231,fear,Saya merasa seperti para penggemar melihat gadis-gadis sebagai lemah dan tidak sebagus orang-orang
7232,fear,Saya merasa seperti penyendiri kota dengan semua hal yang saya perlukan hari itu di tas yang mencurigakan
7233,fear,Saya merasa seperti ratu yang enggan ditugaskan untuk memerintah bangsa penjahat yang persis seperti saya
7234,fear,Saya merasa seperti saya akan bingung jika saya menunggu lama sebelum membaca buku kedua
7235,fear,"Saya merasa seperti saya berada di tempat yang aneh dalam hidup, tidak ada yang harus diurus dan tidak ada yang peduli"
7236,fear,Saya merasa seperti saya bisa menjadi khawatir tanpa alasan sama sekali
7237,fear,Saya merasa seperti saya dalam tahap yang benar-benar aneh dalam hidup saya sekarang ketika saya memasuki tahun ke-saya
7238,fear,"Saya merasa seperti saya dapat menghadapi dunia dan bahkan jika itu mengatakan tidak kepada saya, saya tidak akan takut dan tidak akan berkecil hati"
7239,fear,Saya merasa seperti saya diserang oleh flakiness konstan
7240,fear,Saya merasa seperti saya disiksa seperti bertahun-tahun yang lalu
7241,fear,Saya merasa seperti saya hampir uh takut segalanya sehingga untuk berbicara
7242,fear,Saya merasa seperti saya hanya perlu menghadapi dunia dan berhenti takut akan akibatnya
7243,fear,Saya merasa seperti saya harus menebus diri saya sendiri meskipun saya pikir mereka menyadari mengapa saya putus asa dan baik-baik saja dengan itu
7244,fear,"Saya merasa seperti saya ingin berhenti, saya memikirkan adik perempuan saya yang lemah otot yang melakukan mudder yang tangguh"
7245,fear,Saya merasa seperti saya memasuki alam semesta yang aneh dan saya benar-benar bersyukur untuk itu
7246,fear,Saya merasa seperti saya memiliki batas yang tidak nyaman
7247,fear,"Saya merasa seperti saya mendapatkan kekuatan dengan cepat dan mungkin bisa mulai kembali berlari sekarang, tetapi saya cukup takut konyol"
7248,fear,Saya merasa seperti saya menjadi semakin panik tanpa tahu ke arah mana harus berbelok ke arah mana hidup saya akan pergi atau apakah saya harus peduli
7249,fear,Saya merasa seperti saya perlu menjadi jiwa yang tersiksa untuk menciptakan kata-kata atau apa pun
7250,fear,Saya merasa seperti saya sama takutnya sekarang seperti ketika saya pertama kali melemparkan kaki saya ke atas tabung setelah operasi saya
7251,fear,Saya merasa seperti saya seorang pria flamingo merah muda besar yang pemalu
7252,fear,Saya merasa seperti saya telah melangkah sejauh ini sekarang rasanya seperti dunia saya terguncang beberapa hari yang lalu
7253,fear,Saya merasa seperti saya telah terguncang di sekitar terlempar ke bawah
7254,fear,Saya merasa seperti saya terlalu tegang untuk melepaskan cukup longgar untuk mencintai orang lain atau yang lebih penting diri saya sendiri
7255,fear,Saya merasa seperti saya tetapi setidaknya saya tidak merasa tertekan untuk menulis ketika saya tidak mau
7256,fear,Saya merasa seperti saya tidak mampu untuk takut menunjukkan bahwa saya kadang-kadang lemah untuk membiarkan orang lain melihat saya sebagai sesuatu yang kurang dari istri dan ibu yang kuat yang saya rasakan
7257,fear,Saya merasa seperti saya tidak yakin tentang hal-hal yang pernah saya yakini
7258,fear,Saya merasa seperti seniman yang tersiksa ketika saya berbicara dengannya
7259,fear,"Saya merasa seperti setiap kali ada orang yang masuk ke ring bersamanya, mereka begitu terintimidasi oleh lengan dan kakinya sehingga mereka bahkan tidak benar-benar mencoba"
7260,fear,Saya merasa seperti soda dalam kaleng yang terguncang bergejolak dan terbang dengan keras keluar dari wadahnya saat ia merasakan udara menukar kebebasannya kepada Anda
7261,fear,"Saya merasa seperti sombong, tetapi saya agak skeptis sejak awal karena saya tidak tahu siapa Kenny Werner dan begitu pula Thomas, seorang musisi yang memberi saya buku itu"
7262,fear,"Saya merasa seperti spock di antara dunia manusia, sulit bagi saya untuk membalas perasaan seseorang karena saya sangat takut disakiti dan saya menolak untuk membiarkan orang lain masuk ke dunia saya"
7263,fear,Saya merasa seperti target bebek tak berdaya untuk Commies dan Feds sementara di lain waktu saya ingin lari dan bersembunyi
7264,fear,Saya merasa seperti telah dimasukkan ke dalam tas dan terguncang tetapi sebaliknya baik-baik saja
7265,fear,Saya merasa seperti tenggelam dan saya merasa tidak berdaya dan itu membuat saya semakin frustrasi
7266,fear,Saya merasa skeptis sekarang
7267,fear,Saya merasa skeptis tentang hal itu
7268,fear,Saya merasa sulit bernapas dan kadang-kadang merasa sedikit terguncang oleh peristiwa hari-hari
7269,fear,Saya merasa takut
7270,fear,Saya merasa takut akan masa depan
7271,fear,Saya merasa takut atau cemas
7272,fear,"Saya merasa takut atau kesal tentang situasi apa pun dalam hidup saya, saya hanya perlu memperhatikan pengingat saya duduk tepat di depan saya dan saya mulai mengulangi penegasan ini berulang kali"
7273,fear,Saya merasa takut bahwa saya memilikinya
7274,fear,Saya merasa takut berada di dekat mereka
7275,fear,Saya merasa takut dan bodoh
7276,fear,"Saya merasa takut dan kemudian benar-benar melakukan satu hal itu, biasanya ternyata menjadi hal yang baik"
7277,fear,Saya merasa takut daripada meringkuk seperti landak yang terancam
7278,fear,Saya merasa takut dengan cara yang mentah
7279,fear,Saya merasa takut dengan itu semua
7280,fear,Saya merasa takut karena bahkan jika saya punya waktu untuk menuliskan bagaimana perasaan saya tentang Tuan
7281,fear,Saya merasa takut karena dia tidak menjawab saya lagi
7282,fear,Saya merasa takut karena saya tidak mengenal siswa dan guru
7283,fear,Saya merasa takut karena saya tidak tahu apa yang akan terjadi selanjutnya dalam perjalanan saya pulih
7284,fear,Saya merasa takut ketika ayah saya tiba-tiba membuka pintu
7285,fear,"Saya merasa takut melihat jembatan ini, Sam Ath yang emosional, yang putranya yang berusia satu tahun, meninggal dalam bencana itu, mengatakan kepada AFP:"
7286,fear,Saya merasa takut menjadi rentan dalam suatu hubungan yang akan saya lihat pada orang lain bahwa mereka tidak dapat dipercaya dan pada gilirannya tidak akan mempercayai mereka
7287,fear,Saya merasa takut menjadi seorang Ra karena ada banyak pekerjaan yang masuk ke pekerjaan itu
7288,fear,Saya merasa takut menjadi warga negara India di mana pertunjukan jujur tidak diakui atau dihargai
